Time, sec      Calc_Charge, C   Calc_Current, A  Calc_Energy, J   Real_Charge, C   Real_Current, A  Real_Energy, J   Abs_Energy_diff, J   Rel_Energy_diff, -   
3.680000e+01   6.218762e-01     7.830117e-01     4.999186e-01     6.223054e-01     7.827745e-01     5.000000e-01     8.136230e-05         8.136892e-05         
3.700000e+01   7.650384e-01     6.438576e-01     4.999182e-01     7.654141e-01     6.435381e-01     5.000000e-01     8.180445e-05         8.181115e-05         
3.720000e+01   8.777017e-01     4.790357e-01     4.999178e-01     8.780080e-01     4.786459e-01     5.000000e-01     8.224660e-05         8.225337e-05         
3.740000e+01   9.553746e-01     2.951169e-01     4.999173e-01     9.555986e-01     2.946716e-01     5.000000e-01     8.268875e-05         8.269559e-05         
3.760000e+01   9.949607e-01     9.943314e-02     4.999169e-01     9.950924e-01     9.894966e-02     5.000000e-01     8.313090e-05         8.313781e-05         
3.780000e+01   9.948819e-01     -1.002144e-01    4.999164e-01     9.949151e-01     -1.007171e-01    5.000000e-01     8.357305e-05         8.358004e-05         
3.800000e+01   9.551413e-01     -2.958667e-01    4.999160e-01     9.550736e-01     -2.963686e-01    5.000000e-01     8.401520e-05         8.402226e-05         
3.820000e+01   8.773233e-01     -4.797238e-01    4.999155e-01     8.771564e-01     -4.802048e-01    5.000000e-01     8.445735e-05         8.446448e-05         
3.840000e+01   7.645302e-01     -6.444562e-01    4.999151e-01     7.642697e-01     -6.448967e-01    5.000000e-01     8.489950e-05         8.490670e-05         
3.860000e+01   6.212586e-01     -7.834967e-01    4.999147e-01     6.209140e-01     -7.838787e-01    5.000000e-01     8.534164e-05         8.534893e-05         
3.880000e+01   4.532202e-01     -8.913024e-01    4.999142e-01     4.528044e-01     -8.916099e-01    5.000000e-01     8.578379e-05         8.579115e-05         
3.900000e+01   2.671139e-01     -9.635755e-01    4.999138e-01     2.666429e-01     -9.637954e-01    5.000000e-01     8.622594e-05         8.623337e-05         
3.920000e+01   7.035909e-02     -9.974348e-01    4.999133e-01     6.985124e-02     -9.975574e-01    5.000000e-01     8.666808e-05         8.667559e-05         
3.940000e+01   -1.292005e-01    -9.915306e-01    4.999129e-01     -1.297252e-01    -9.915500e-01    5.000000e-01     8.711023e-05         8.711782e-05         
3.960000e+01   -3.236091e-01    -9.460983e-01    4.999124e-01     -3.241299e-01    -9.460126e-01    5.000000e-01     8.755237e-05         8.756004e-05         
3.980000e+01   -5.051167e-01    -8.629491e-01    4.999120e-01     -5.056126e-01    -8.627606e-01    5.000000e-01     8.799452e-05         8.800226e-05         
4.000000e+01   -6.664873e-01    -7.453978e-01    4.999116e-01     -6.669381e-01    -7.451132e-01    5.000000e-01     8.843666e-05         8.844448e-05         
4.020000e+01   -8.012877e-01    -5.981307e-01    4.999111e-01     -8.016748e-01    -5.977604e-01    5.000000e-01     8.887881e-05         8.888671e-05         
4.040000e+01   -9.041440e-01    -4.270188e-01    4.999107e-01     -9.044514e-01    -4.265768e-01    5.000000e-01     8.932095e-05         8.932893e-05         
4.060000e+01   -9.709558e-01    -2.388836e-01    4.999102e-01     -9.711703e-01    -2.383869e-01    5.000000e-01     8.976309e-05         8.977115e-05         
4.080000e+01   -9.990596e-01    -4.122534e-02    4.999098e-01     -9.991717e-01    -4.069326e-02    5.000000e-01     9.020524e-05         9.021337e-05         
4.100000e+01   -9.873351e-01    1.580763e-01     4.999094e-01     -9.873393e-01    1.586227e-01     5.000000e-01     9.064738e-05         9.065560e-05         
4.120000e+01   -9.362497e-01    3.510758e-01     4.999089e-01     -9.361448e-01    3.516148e-01     5.000000e-01     9.108952e-05         9.109782e-05         
4.140000e+01   -8.478401e-01    5.300793e-01     4.999085e-01     -8.476291e-01    5.305892e-01     5.000000e-01     9.153166e-05         9.154004e-05         
4.160000e+01   -7.256307e-01    6.879507e-01     4.999080e-01     -7.253212e-01    6.884106e-01     5.000000e-01     9.197380e-05         9.198226e-05         
4.180000e+01   -5.744936e-01    8.183962e-01     4.999076e-01     -5.740970e-01    8.187873e-01     5.000000e-01     9.241594e-05         9.242449e-05         
4.200000e+01   -4.004540e-01    9.162155e-01     4.999071e-01     -3.999853e-01    9.165215e-01     5.000000e-01     9.285808e-05         9.286671e-05         
4.220000e+01   -2.104501e-01    9.775092e-01     4.999067e-01     -2.099275e-01    9.777170e-01     5.000000e-01     9.330022e-05         9.330893e-05         
4.240000e+01   -1.205668e-02    9.998336e-01     4.999063e-01     -1.150057e-02    9.999339e-01     5.000000e-01     9.374236e-05         9.375115e-05         
4.260000e+01   1.868173e-01     9.822988e-01     4.999058e-01     1.873849e-01     9.822866e-01     5.000000e-01     9.418450e-05         9.419337e-05         
4.280000e+01   3.782434e-01     9.256040e-01     4.999054e-01     3.787999e-01     9.254786e-01     5.000000e-01     9.462664e-05         9.463560e-05         
4.300000e+01   5.545904e-01     8.320092e-01     4.999049e-01     5.551133e-01     8.317747e-01     5.000000e-01     9.506878e-05         9.507782e-05         
4.320000e+01   7.088281e-01     7.052459e-01     4.999045e-01     7.092961e-01     7.049106e-01     5.000000e-01     9.551092e-05         9.552004e-05         
4.340000e+01   8.348076e-01     5.503675e-01     4.999040e-01     8.352016e-01     5.499440e-01     5.000000e-01     9.595306e-05         9.596226e-05         
4.360000e+01   9.275068e-01     3.735484e-01     4.999036e-01     9.278101e-01     3.730528e-01     5.000000e-01     9.639519e-05         9.640449e-05         
4.380000e+01   9.832301e-01     1.818376e-01     4.999032e-01     9.834298e-01     1.812891e-01     5.000000e-01     9.683733e-05         9.684671e-05         
4.400000e+01   9.997561e-01     -1.712204e-02    4.999027e-01     9.998433e-01     -1.770193e-02    5.000000e-01     9.727947e-05         9.728893e-05         
4.420000e+01   9.764261e-01     -2.153990e-01    4.999023e-01     9.763962e-01     -2.159873e-01    5.000000e-01     9.772160e-05         9.773115e-05         
4.440000e+01   9.141700e-01     -4.050886e-01    4.999018e-01     9.140232e-01     -4.056619e-01    5.000000e-01     9.816374e-05         9.817338e-05         
4.460000e+01   8.154700e-01     -5.786290e-01    4.999014e-01     8.152110e-01     -5.791640e-01    5.000000e-01     9.860587e-05         9.861560e-05         
4.480000e+01   6.842606e-01     -7.291017e-01    4.999010e-01     6.838990e-01     -7.295767e-01    5.000000e-01     9.904801e-05         9.905782e-05         
4.500000e+01   5.257728e-01     -8.505080e-01    4.999005e-01     5.253220e-01     -8.509035e-01    5.000000e-01     9.949014e-05         9.950004e-05         
4.520000e+01   3.463248e-01     -9.380081e-01    4.999001e-01     3.458021e-01     -9.383075e-01    5.000000e-01     9.993228e-05         9.994227e-05         
4.540000e+01   1.530705e-01     -9.881137e-01    4.998996e-01     1.524962e-01     -9.883041e-01    5.000000e-01     1.003744e-04         1.003845e-04         
4.560000e+01   -4.628597e-02    -9.988273e-01    4.998992e-01     -4.688932e-02    -9.989001e-01    5.000000e-01     1.008165e-04         1.008267e-04         
4.580000e+01   -2.437970e-01    -9.697219e-01    4.998987e-01     -2.444055e-01    -9.696731e-01    5.000000e-01     1.012587e-04         1.012689e-04         
4.600000e+01   -4.315888e-01    -9.019577e-01    4.998983e-01     -4.321779e-01    -9.017883e-01    5.000000e-01     1.017008e-04         1.017112e-04         
4.620000e+01   -6.021747e-01    -7.982364e-01    4.998979e-01     -6.027208e-01    -7.979521e-01    5.000000e-01     1.021429e-04         1.021534e-04         
4.640000e+01   -7.487543e-01    -6.626929e-01    4.998974e-01     -7.492352e-01    -6.623041e-01    5.000000e-01     1.025851e-04         1.025956e-04         
4.660000e+01   -8.654841e-01    -5.007307e-01    4.998970e-01     -8.658799e-01    -5.002520e-01    5.000000e-01     1.030272e-04         1.030378e-04         
4.680000e+01   -9.477106e-01    -3.188066e-01    4.998965e-01     -9.480046e-01    -3.182565e-01    5.000000e-01     1.034693e-04         1.034800e-04         
4.700000e+01   -9.921558e-01    -1.241732e-01    4.998961e-01     -9.923355e-01    -1.235731e-01    5.000000e-01     1.039115e-04         1.039223e-04         
4.720000e+01   -9.970479e-01    7.541028e-02     4.998956e-01     -9.971050e-01    7.603674e-02     5.000000e-01     1.043536e-04         1.043645e-04         
4.740000e+01   -9.621919e-01    2.719873e-01     4.998952e-01     -9.621231e-01    2.726153e-01     5.000000e-01     1.047957e-04         1.048067e-04         
4.760000e+01   -8.889774e-01    4.577211e-01     4.998948e-01     -8.887844e-01    4.583255e-01     5.000000e-01     1.052379e-04         1.052489e-04         
4.780000e+01   -7.803232e-01    6.252074e-01     4.998943e-01     -7.800127e-01    6.257637e-01     5.000000e-01     1.056800e-04         1.056912e-04         
4.800000e+01   -6.405609e-01    7.677692e-01     4.998939e-01     -6.401443e-01    7.682547e-01     5.000000e-01     1.061221e-04         1.061334e-04         
4.820000e+01   -4.752622e-01    8.797231e-01     4.998934e-01     -4.747554e-01    8.801178e-01     5.000000e-01     1.065642e-04         1.065756e-04         
4.840000e+01   -2.910170e-01    9.566060e-01     4.998930e-01     -2.904395e-01    9.568933e-01     5.000000e-01     1.070064e-04         1.070178e-04         
4.860000e+01   -9.517037e-02    9.953531e-01     4.998926e-01     -9.454471e-02    9.955206e-01     5.000000e-01     1.074485e-04         1.074600e-04         
4.880000e+01   1.044702e-01     9.944195e-01     4.998921e-01     1.051193e-01     9.944596e-01     5.000000e-01     1.078906e-04         1.079023e-04         
4.900000e+01   2.999457e-01     9.538427e-01     4.998917e-01     3.005925e-01     9.537527e-01     5.000000e-01     1.083328e-04         1.083445e-04         
4.920000e+01   4.834636e-01     8.752402e-01     4.998912e-01     4.840821e-01     8.750226e-01     5.000000e-01     1.087749e-04         1.087867e-04         
4.940000e+01   6.477076e-01     7.617457e-01     4.998908e-01     6.482728e-01     7.614081e-01     5.000000e-01     1.092170e-04         1.092289e-04         
4.960000e+01   7.861301e-01     6.178836e-01     4.998903e-01     7.866190e-01     6.174387e-01     5.000000e-01     1.096591e-04         1.096712e-04         
4.980000e+01   8.932128e-01     4.493893e-01     4.998899e-01     8.936051e-01     4.488540e-01     5.000000e-01     1.101013e-04         1.101134e-04         
5.000000e+01   9.646867e-01     2.629799e-01     4.998895e-01     9.649660e-01     2.623749e-01     5.000000e-01     1.105434e-04         1.105556e-04         
5.020000e+01   9.977026e-01     6.608670e-02     4.998890e-01     9.978568e-01     6.543567e-02     5.000000e-01     1.109855e-04         1.109978e-04         
5.040000e+01   9.909443e-01     -1.334409e-01    4.998886e-01     9.909661e-01     -1.341122e-01    5.000000e-01     1.114276e-04         1.114400e-04         
5.060000e+01   9.446813e-01     -3.276486e-01    4.998881e-01     9.445688e-01     -3.283135e-01    5.000000e-01     1.118698e-04         1.118823e-04         
5.080000e+01   8.607578e-01     -5.087941e-01    4.998877e-01     8.605145e-01     -5.094259e-01    5.000000e-01     1.123119e-04         1.123245e-04         
5.100000e+01   7.425196e-01     -6.696560e-01    4.998872e-01     7.421542e-01     -6.702292e-01    5.000000e-01     1.127540e-04         1.127667e-04         
5.120000e+01   5.946803e-01     -8.038214e-01    4.998868e-01     5.942065e-01     -8.043125e-01    5.000000e-01     1.131961e-04         1.132089e-04         
5.140000e+01   4.231338e-01     -9.059418e-01    4.998864e-01     4.225697e-01     -9.063304e-01    5.000000e-01     1.136382e-04         1.136512e-04         
5.160000e+01   2.347189e-01     -9.719459e-01    4.998859e-01     2.340864e-01     -9.722158e-01    5.000000e-01     1.140804e-04         1.140934e-04         
5.180000e+01   3.694696e-02     -9.992026e-01    4.998855e-01     3.627083e-02     -9.993420e-01    5.000000e-01     1.145225e-04         1.145356e-04         
5.200000e+01   -1.622978e-01    -9.866253e-01    4.998850e-01     -1.629908e-01    -9.866276e-01    5.000000e-01     1.149646e-04         1.149778e-04         
5.220000e+01   -3.550722e-01    -9.347154e-01    4.998846e-01     -3.557545e-01    -9.345795e-01    5.000000e-01     1.154067e-04         1.154201e-04         
5.240000e+01   -5.336912e-01    -8.455424e-01    4.998842e-01     -5.343353e-01    -8.452726e-01    5.000000e-01     1.158489e-04         1.158623e-04         
5.260000e+01   -6.910341e-01    -7.226613e-01    4.998837e-01     -6.916139e-01    -7.222674e-01    5.000000e-01     1.162910e-04         1.163045e-04         
5.280000e+01   -8.208282e-01    -5.709708e-01    4.998833e-01     -8.213201e-01    -5.704676e-01    5.000000e-01     1.167331e-04         1.167467e-04         
5.300000e+01   -9.178992e-01    -3.965183e-01    4.998828e-01     -9.182828e-01    -3.959252e-01    5.000000e-01     1.171752e-04         1.171889e-04         
5.320000e+01   -9.783774e-01    -2.062584e-01    4.998824e-01     -9.786365e-01    -2.055984e-01    5.000000e-01     1.176173e-04         1.176312e-04         
5.340000e+01   -9.998517e-01    -7.775970e-03    4.998819e-01     -9.999750e-01    -7.075052e-03    5.000000e-01     1.180594e-04         1.180734e-04         
5.360000e+01   -9.814661e-01    1.910162e-01     4.998815e-01     -9.814476e-01    1.917303e-01     5.000000e-01     1.185016e-04         1.185156e-04         
5.380000e+01   -9.239537e-01    3.821933e-01     4.998811e-01     -9.237931e-01    3.828920e-01     5.000000e-01     1.189437e-04         1.189578e-04         
5.400000e+01   -8.296072e-01    5.581337e-01     4.998806e-01     -8.293098e-01    5.587890e-01     5.000000e-01     1.193858e-04         1.194001e-04         
5.420000e+01   -7.021878e-01    7.118235e-01     4.998802e-01     -7.017646e-01    7.124089e-01     5.000000e-01     1.198279e-04         1.198423e-04         
5.440000e+01   -5.467752e-01    8.371358e-01     4.998797e-01     -5.462422e-01    8.376273e-01     5.000000e-01     1.202700e-04         1.202845e-04         
5.460000e+01   -3.695652e-01    9.290749e-01     4.998793e-01     -3.689429e-01    9.294521e-01     5.000000e-01     1.207121e-04         1.207267e-04         
5.480000e+01   -1.776223e-01    9.839756e-01     4.998788e-01     -1.769350e-01    9.842225e-01     5.000000e-01     1.211543e-04         1.211689e-04         
5.500000e+01   2.140144e-02     9.996493e-01     4.998784e-01     2.212676e-02     9.997552e-01     5.000000e-01     1.215964e-04         1.216112e-04         
5.520000e+01   2.195718e-01     9.754712e-01     4.998780e-01     2.203064e-01     9.754307e-01     5.000000e-01     1.220385e-04         1.220534e-04         
5.540000e+01   4.089887e-01     9.124052e-01     4.998775e-01     4.097031e-01     9.122189e-01     5.000000e-01     1.224806e-04         1.224956e-04         
5.560000e+01   5.821007e-01     8.129655e-01     4.998771e-01     5.827662e-01     8.126398e-01     5.000000e-01     1.229227e-04         1.229378e-04         
5.580000e+01   7.320066e-01     6.811164e-01     4.998766e-01     7.325963e-01     6.806634e-01     5.000000e-01     1.233648e-04         1.233801e-04         
5.600000e+01   8.527304e-01     5.221142e-01     4.998762e-01     8.532201e-01     5.215510e-01     5.000000e-01     1.238069e-04         1.238223e-04         
5.620000e+01   9.394593e-01     3.422976e-01     4.998758e-01     9.398287e-01     3.416460e-01     5.000000e-01     1.242491e-04         1.242645e-04         
5.640000e+01   9.887359e-01     1.488352e-01     4.998753e-01     9.889693e-01     1.481207e-01     5.000000e-01     1.246912e-04         1.247067e-04         
5.660000e+01   9.985957e-01     -5.056042e-02    4.998749e-01     9.986828e-01     -5.130969e-02    5.000000e-01     1.251333e-04         1.251489e-04         
5.680000e+01   9.686457e-01     -2.479403e-01    4.998744e-01     9.685820e-01     -2.486946e-01    5.000000e-01     1.255754e-04         1.255912e-04         
5.700000e+01   9.000799e-01     -4.354356e-01    4.998740e-01     8.998668e-01     -4.361648e-01    5.000000e-01     1.260175e-04         1.260334e-04         
5.720000e+01   7.956318e-01     -6.055718e-01    4.998735e-01     7.952768e-01     -6.062464e-01    5.000000e-01     1.264596e-04         1.264756e-04         
5.740000e+01   6.594652e-01     -7.515662e-01    4.998731e-01     6.589817e-01     -7.521590e-01    5.000000e-01     1.269017e-04         1.269178e-04         
5.760000e+01   4.970087e-01     -8.675988e-01    4.998727e-01     4.964150e-01     -8.680853e-01    5.000000e-01     1.273438e-04         1.273601e-04         
5.780000e+01   3.147387e-01     -9.490437e-01    4.998722e-01     3.140578e-01     -9.494039e-01    5.000000e-01     1.277859e-04         1.278023e-04         
5.800000e+01   1.199216e-01     -9.926542e-01    4.998718e-01     1.191801e-01     -9.928726e-01    5.000000e-01     1.282281e-04         1.282445e-04         
5.820000e+01   -7.967614e-02    -9.966917e-01    4.998713e-01     -8.044888e-02    -9.967587e-01    5.000000e-01     1.286702e-04         1.286867e-04         
5.840000e+01   -2.760973e-01    -9.609953e-01    4.998709e-01     -2.768706e-01    -9.609072e-01    5.000000e-01     1.291123e-04         1.291289e-04         
5.860000e+01   -4.615115e-01    -8.869882e-01    4.998704e-01     -4.622545e-01    -8.867473e-01    5.000000e-01     1.295544e-04         1.295712e-04         
5.880000e+01   -6.285271e-01    -7.776206e-01    4.998700e-01     -6.292096e-01    -7.772356e-01    5.000000e-01     1.299965e-04         1.300134e-04         
5.900000e+01   -7.704857e-01    -6.372526e-01    4.998696e-01     -7.710802e-01    -6.367380e-01    5.000000e-01     1.304386e-04         1.304556e-04         
5.920000e+01   -8.817282e-01    -4.714802e-01    4.998691e-01     -8.822103e-01    -4.708556e-01    5.000000e-01     1.308807e-04         1.308978e-04         
5.940000e+01   -9.578198e-01    -2.869120e-01    4.998687e-01     -9.581694e-01    -2.862018e-01    5.000000e-01     1.313228e-04         1.313401e-04         
5.960000e+01   -9.957272e-01    -9.090606e-02    4.998682e-01     -9.959293e-01    -9.013791e-02    5.000000e-01     1.317649e-04         1.317823e-04         
5.980000e+01   -9.939390e-01    1.087238e-01     4.998678e-01     -9.939847e-01    1.095195e-01     5.000000e-01     1.322070e-04         1.322245e-04         
6.000000e+01   -9.525267e-01    3.040191e-01     4.998674e-01     -9.524130e-01    3.048106e-01     5.000000e-01     1.326491e-04         1.326667e-04         
6.020000e+01   -8.731412e-01    4.871943e-01     4.998669e-01     -8.728716e-01    4.879500e-01     5.000000e-01     1.330912e-04         1.331089e-04         
6.040000e+01   -7.589473e-01    6.509469e-01     4.998665e-01     -7.585316e-01    6.516363e-01     5.000000e-01     1.335333e-04         1.335512e-04         
6.060000e+01   -6.144975e-01    7.887489e-01     4.998660e-01     -6.139513e-01    7.893439e-01     5.000000e-01     1.339754e-04         1.339934e-04         
6.080000e+01   -4.455504e-01    8.951067e-01     4.998656e-01     -4.448948e-01    8.955829e-01     5.000000e-01     1.344175e-04         1.344356e-04         
6.100000e+01   -2.588412e-01    9.657803e-01     4.998651e-01     -2.581016e-01    9.661178e-01     5.000000e-01     1.348596e-04         1.348778e-04         
6.120000e+01   -6.181331e-02    9.979522e-01     4.998647e-01     -6.101882e-02    9.981366e-01     5.000000e-01     1.353017e-04         1.353201e-04         
6.140000e+01   1.376787e-01     9.903399e-01     4.998643e-01     1.384966e-01     9.903629e-01     5.000000e-01     1.357439e-04         1.357623e-04         
6.160000e+01   3.316818e-01     9.432470e-01     4.998638e-01     3.324907e-01     9.431065e-01     5.000000e-01     1.361860e-04         1.362045e-04         
6.180000e+01   5.124620e-01     8.585508e-01     4.998634e-01     5.132293e-01     8.582515e-01     5.000000e-01     1.366281e-04         1.366467e-04         
6.200000e+01   6.728123e-01     7.396279e-01     4.998629e-01     6.735072e-01     7.391807e-01     5.000000e-01     1.370702e-04         1.370889e-04         
6.220000e+01   8.063404e-01     5.912192e-01     4.998625e-01     8.069344e-01     5.906411e-01     5.000000e-01     1.375123e-04         1.375312e-04         
6.240000e+01   9.077229e-01     4.192413e-01     4.998620e-01     9.081917e-01     4.185545e-01     5.000000e-01     1.379544e-04         1.379734e-04         
6.260000e+01   9.729182e-01     2.305502e-01     4.998616e-01     9.732423e-01     2.297814e-01     5.000000e-01     1.383965e-04         1.384156e-04         
6.280000e+01   9.993273e-01     3.266812e-02     4.998612e-01     9.994927e-01     3.184769e-02     5.000000e-01     1.388386e-04         1.388578e-04         
6.300000e+01   9.858975e-01     -1.665161e-01    4.998607e-01     9.858966e-01     -1.673557e-01    5.000000e-01     1.392807e-04         1.393001e-04         
6.320000e+01   9.331641e-01     -3.590618e-01    4.998603e-01     9.329958e-01     -3.598871e-01    5.000000e-01     1.397228e-04         1.397423e-04         
6.340000e+01   8.432294e-01     -5.372931e-01    4.998598e-01     8.428995e-01     -5.380710e-01    5.000000e-01     1.401649e-04         1.401845e-04         
6.360000e+01   7.196788e-01     -6.941047e-01    4.998594e-01     7.191994e-01     -6.948037e-01    5.000000e-01     1.406070e-04         1.406267e-04         
6.380000e+01   5.674377e-01     -8.232450e-01    4.998590e-01     5.668271e-01     -8.238368e-01    5.000000e-01     1.410491e-04         1.410690e-04         
6.400000e+01   3.925754e-01     -9.195660e-01    4.998585e-01     3.918572e-01     -9.200260e-01    5.000000e-01     1.414912e-04         1.415112e-04         
6.420000e+01   2.020630e-01     -9.792276e-01    4.998581e-01     2.012652e-01     -9.795368e-01    5.000000e-01     1.419332e-04         1.419534e-04         
6.440000e+01   3.495326e-03     -9.998515e-01    4.998576e-01     2.649395e-03     -9.999965e-01    5.000000e-01     1.423753e-04         1.423956e-04         
6.460000e+01   -1.952115e-01    -9.806155e-01    4.998572e-01     -1.960720e-01    -9.805895e-01    5.000000e-01     1.428174e-04         1.428378e-04         
6.480000e+01   -3.861359e-01    -9.222866e-01    4.998567e-01     -3.869767e-01    -9.220895e-01    5.000000e-01     1.432595e-04         1.432801e-04         
6.500000e+01   -5.616665e-01    -8.271900e-01    4.998563e-01     -5.624539e-01    -8.268287e-01    5.000000e-01     1.437016e-04         1.437223e-04         
6.520000e+01   -7.148057e-01    -6.991169e-01    4.998559e-01     -7.155077e-01    -6.986048e-01    5.000000e-01     1.441437e-04         1.441645e-04         
6.540000e+01   -8.394485e-01    -5.431731e-01    4.998554e-01     -8.400366e-01    -5.425298e-01    5.000000e-01     1.445858e-04         1.446067e-04         
6.560000e+01   -9.306259e-01    -3.655754e-01    4.998550e-01     -9.310758e-01    -3.648258e-01    5.000000e-01     1.450279e-04         1.450490e-04         
6.580000e+01   -9.847031e-01    -1.734040e-01    4.998545e-01     -9.849960e-01    -1.725774e-01    5.000000e-01     1.454700e-04         1.454912e-04         
6.600000e+01   -9.995242e-01    2.568024e-02     4.998541e-01     -9.996475e-01    2.655115e-02     5.000000e-01     1.459121e-04         1.459334e-04         
6.620000e+01   -9.744986e-01    2.237405e-01     4.998536e-01     -9.744462e-01    2.246212e-01     5.000000e-01     1.463542e-04         1.463756e-04         
6.640000e+01   -9.106238e-01    4.128810e-01     4.998532e-01     -9.103968e-01    4.137363e-01     5.000000e-01     1.467963e-04         1.468178e-04         
6.660000e+01   -8.104463e-01    5.855615e-01     4.998528e-01     -8.100527e-01    5.863570e-01     5.000000e-01     1.472384e-04         1.472601e-04         
6.680000e+01   -6.779599e-01    7.348980e-01     4.998523e-01     -6.774145e-01    7.356016e-01     5.000000e-01     1.476805e-04         1.477023e-04         
6.700000e+01   -5.184462e-01    8.549370e-01     4.998519e-01     -5.177698e-01    8.555200e-01     5.000000e-01     1.481226e-04         1.481445e-04         
6.720000e+01   -3.382643e-01    9.408933e-01     4.998514e-01     -3.374833e-01    9.413315e-01     5.000000e-01     1.485647e-04         1.485867e-04         
6.740000e+01   -1.445974e-01    9.893400e-01     4.998510e-01     -1.437424e-01    9.896151e-01     5.000000e-01     1.490067e-04         1.490290e-04         
6.760000e+01   5.483373e-02     9.983458e-01     4.998506e-01     5.572906e-02     9.984459e-01     5.000000e-01     1.494488e-04         1.494712e-04         
6.780000e+01   2.520787e-01     9.675518e-01     4.998501e-01     2.529788e-01     9.674718e-01     5.000000e-01     1.498909e-04         1.499134e-04         
6.800000e+01   4.392743e-01     8.981856e-01     4.998497e-01     4.401430e-01     8.979277e-01     5.000000e-01     1.503330e-04         1.503556e-04         
6.820000e+01   6.089576e-01     7.930127e-01     4.998492e-01     6.097602e-01     7.925860e-01     5.000000e-01     1.507751e-04         1.507978e-04         
6.840000e+01   7.543642e-01     6.562257e-01     4.998488e-01     7.550681e-01     6.556464e-01     5.000000e-01     1.512172e-04         1.512401e-04         
6.860000e+01   8.696974e-01     4.932779e-01     4.998483e-01     8.702738e-01     4.925682e-01     5.000000e-01     1.516593e-04         1.516823e-04         
6.880000e+01   9.503593e-01     3.106653e-01     4.998479e-01     9.507845e-01     3.098530e-01     5.000000e-01     1.521014e-04         1.521245e-04         
6.900000e+01   9.931343e-01     1.156680e-01     4.998475e-01     9.933904e-01     1.147848e-01     5.000000e-01     1.525435e-04         1.525667e-04         
6.920000e+01   9.963172e-01     -8.394032e-02    4.998470e-01     9.963929e-01     -8.485944e-02    5.000000e-01     1.529855e-04         1.530090e-04         
6.940000e+01   9.597812e-01     -2.802021e-01    4.998466e-01     9.596724e-01     -2.811206e-01    5.000000e-01     1.534276e-04         1.534512e-04         
6.960000e+01   8.849827e-01     -4.652933e-01    4.998461e-01     8.846928e-01     -4.661744e-01    5.000000e-01     1.538697e-04         1.538934e-04         
6.980000e+01   7.749038e-01     -6.318350e-01    4.998457e-01     7.744433e-01     -6.326433e-01    5.000000e-01     1.543118e-04         1.543356e-04         
7.000000e+01   6.339328e-01     -7.731880e-01    4.998452e-01     6.333192e-01     -7.738907e-01    5.000000e-01     1.547539e-04         1.547778e-04         
7.020000e+01   4.676897e-01     -8.837171e-01    4.998448e-01     4.669466e-01     -8.842855e-01    5.000000e-01     1.551960e-04         1.552201e-04         
7.040000e+01   2.828020e-01     -9.590160e-01    4.998444e-01     2.819584e-01     -9.594266e-01    5.000000e-01     1.556381e-04         1.556623e-04         
7.060000e+01   8.664029e-02     -9.960830e-01    4.998439e-01     8.572935e-02     -9.963185e-01    5.000000e-01     1.560801e-04         1.561045e-04         
7.080000e+01   -1.129752e-01    -9.934403e-01    4.998435e-01     -1.139175e-01    -9.934902e-01    5.000000e-01     1.565222e-04         1.565467e-04         
7.100000e+01   -3.080867e-01    -9.511933e-01    4.998430e-01     -3.090227e-01    -9.510547e-01    5.000000e-01     1.569643e-04         1.569890e-04         
7.120000e+01   -4.909159e-01    -8.710263e-01    4.998426e-01     -4.918082e-01    -8.707035e-01    5.000000e-01     1.574064e-04         1.574312e-04         
7.140000e+01   -6.541742e-01    -7.561352e-01    4.998422e-01     -6.549869e-01    -7.556402e-01    5.000000e-01     1.578485e-04         1.578734e-04         
7.160000e+01   -7.913532e-01    -6.111003e-01    4.998417e-01     -7.920533e-01    -6.104519e-01    5.000000e-01     1.582906e-04         1.583156e-04         
7.180000e+01   -8.969841e-01    -4.417035e-01    4.998413e-01     -8.975431e-01    -4.409268e-01    5.000000e-01     1.587326e-04         1.587578e-04         
7.200000e+01   -9.668560e-01    -2.546980e-01    4.998408e-01     -9.672506e-01    -2.538234e-01    5.000000e-01     1.591747e-04         1.592001e-04         
7.220000e+01   -9.981834e-01    -5.753898e-02    4.998404e-01     -9.983969e-01    -5.660077e-02    5.000000e-01     1.596168e-04         1.596423e-04         
7.240000e+01   -9.897173e-01    1.419137e-01     4.998399e-01     -9.897403e-01    1.428783e-01     5.000000e-01     1.600589e-04         1.600845e-04         
7.260000e+01   -9.417954e-01    3.357087e-01     4.998395e-01     -9.416258e-01    3.366613e-01     5.000000e-01     1.605010e-04         1.605267e-04         
7.280000e+01   -8.563282e-01    5.161203e-01     4.998391e-01     -8.559717e-01    5.170227e-01     5.000000e-01     1.609431e-04         1.609690e-04         
7.300000e+01   -7.367228e-01    6.759562e-01     4.998386e-01     -7.361927e-01    6.767720e-01     5.000000e-01     1.613851e-04         1.614112e-04         
7.320000e+01   -5.877475e-01    8.088444e-01     4.998382e-01     -5.870640e-01    8.095405e-01     5.000000e-01     1.618272e-04         1.618534e-04         
7.340000e+01   -4.153413e-01    9.094873e-01     4.998377e-01     -4.145310e-01    9.100352e-01     5.000000e-01     1.622693e-04         1.622956e-04         
7.360000e+01   -2.263774e-01    9.738726e-01     4.998373e-01     -2.254719e-01    9.742497e-01     5.000000e-01     1.627114e-04         1.627378e-04         
