Time, sec      Calc_Charge, C   Calc_Current, A  Calc_Energy, J   Real_Charge, C   Real_Current, A  Real_Energy, J   Abs_Energy_diff, J   Rel_Energy_diff, -   
8.640000e+01   5.930779e-01     9.147928e-01     5.942936e-01     6.201987e-03     9.999808e-01     5.000000e-01     9.429364e-02         8.616850e-02         
8.660000e+01   7.641749e-01     7.778814e-01     5.945314e-01     2.047439e-01     9.788156e-01     5.000000e-01     9.453136e-02         8.636697e-02         
8.680000e+01   9.044677e-01     6.094888e-01     5.947692e-01     3.951233e-01     9.186281e-01     5.000000e-01     9.476917e-02         8.656544e-02         
8.700000e+01   1.008276e+00     4.164055e-01     5.950071e-01     5.697503e-01     8.218178e-01     5.000000e-01     9.500708e-02         8.676390e-02         
8.720000e+01   1.071392e+00     2.064221e-01     5.952451e-01     7.216633e-01     6.922443e-01     5.000000e-01     9.524508e-02         8.696235e-02         
8.740000e+01   1.091248e+00     -1.198463e-02    5.954832e-01     8.448057e-01     5.350731e-01     5.000000e-01     9.548318e-02         8.716079e-02         
8.760000e+01   1.067026e+00     -2.299946e-01    5.957214e-01     9.342685e-01     3.565703e-01     5.000000e-01     9.572138e-02         8.735923e-02         
8.780000e+01   9.996869e-01     -4.388000e-01    5.959597e-01     9.864849e-01     1.638521e-01     5.000000e-01     9.595966e-02         8.755766e-02         
8.800000e+01   8.919332e-01     -6.299614e-01    5.961980e-01     9.993733e-01     -3.539830e-02    5.000000e-01     9.619805e-02         8.775608e-02         
8.820000e+01   7.481022e-01     -7.957488e-01    5.964365e-01     9.724198e-01     -2.332375e-01    5.000000e-01     9.643653e-02         8.795450e-02         
8.840000e+01   5.739904e-01     -9.294542e-01    5.966751e-01     9.066990e-01     -4.217783e-01    5.000000e-01     9.667510e-02         8.815291e-02         
8.860000e+01   3.766198e-01     -1.025663e+00    5.969138e-01     8.048310e-01     -5.935041e-01    5.000000e-01     9.691377e-02         8.835131e-02         
8.880000e+01   1.639547e-01     -1.080474e+00    5.971525e-01     6.708769e-01     -7.415687e-01    5.000000e-01     9.715254e-02         8.854971e-02         
8.900000e+01   -5.541913e-02    -1.091655e+00    5.973914e-01     5.101770e-01     -8.600694e-01    5.000000e-01     9.739140e-02         8.874810e-02         
8.920000e+01   -2.726418e-01    -1.058738e+00    5.976304e-01     3.291381e-01     -9.442818e-01    5.000000e-01     9.763036e-02         8.894648e-02         
8.940000e+01   -4.789367e-01    -9.830353e-01    5.978694e-01     1.349774e-01     -9.908487e-01    5.000000e-01     9.786941e-02         8.914485e-02         
8.960000e+01   -6.659650e-01    -8.675873e-01    5.981086e-01     -6.456443e-02    -9.979135e-01    5.000000e-01     9.810856e-02         8.934322e-02         
8.980000e+01   -8.261632e-01    -7.170425e-01    5.983478e-01     -2.615323e-01    -9.651947e-01    5.000000e-01     9.834780e-02         8.954158e-02         
9.000000e+01   -9.530484e-01    -5.374691e-01    5.985871e-01     -4.480736e-01    -8.939967e-01    5.000000e-01     9.858714e-02         8.973993e-02         
9.020000e+01   -1.041481e+00    -3.361100e-01    5.988266e-01     -6.167517e-01    -7.871578e-01    5.000000e-01     9.882657e-02         8.993828e-02         
9.040000e+01   -1.087874e+00    -1.210915e-01    5.990661e-01     -7.608418e-01    -6.489374e-01    5.000000e-01     9.906610e-02         9.013662e-02         
9.060000e+01   -1.090334e+00    9.890503e-02     5.993057e-01     -8.745996e-01    -4.848459e-01    5.000000e-01     9.930573e-02         9.033495e-02         
9.080000e+01   -1.048747e+00    3.149938e-01     5.995455e-01     -9.534898e-01    -3.014251e-01    5.000000e-01     9.954545e-02         9.053328e-02         
9.100000e+01   -9.647731e-01    5.184433e-01     5.997853e-01     -9.943675e-01    -1.059875e-01    5.000000e-01     9.978527e-02         9.073159e-02         
9.120000e+01   -8.417890e-01    7.010290e-01     6.000252e-01     -9.956028e-01    9.367550e-02     5.000000e-01     1.000252e-01         9.092990e-02         
9.140000e+01   -6.847474e-01    8.553663e-01     6.002652e-01     -9.571466e-01    2.896040e-01     5.000000e-01     1.002652e-01         9.112821e-02         
9.160000e+01   -4.999792e-01    9.752084e-01     6.005053e-01     -8.805319e-01    4.739868e-01     5.000000e-01     1.005053e-01         9.132650e-02         
9.180000e+01   -2.949379e-01    1.055700e+00     6.007455e-01     -7.688133e-01    6.394733e-01     5.000000e-01     1.007455e-01         9.152479e-02         
9.200000e+01   -7.789913e-02    1.093574e+00     6.009858e-01     -6.264444e-01    7.794661e-01     5.000000e-01     1.009858e-01         9.172307e-02         
9.220000e+01   1.423736e-01     1.087282e+00     6.012262e-01     -4.591013e-01    8.883839e-01     5.000000e-01     1.012262e-01         9.192135e-02         
9.240000e+01   3.569825e-01     1.037062e+00     6.014667e-01     -2.734552e-01    9.618848e-01     5.000000e-01     1.014667e-01         9.211961e-02         
9.260000e+01   5.572552e-01     9.449239e-01     6.017073e-01     -7.690726e-02    9.970383e-01     5.000000e-01     1.017073e-01         9.231787e-02         
9.280000e+01   7.350949e-01     8.145744e-01     6.019480e-01     1.227067e-01     9.924430e-01     5.000000e-01     1.019480e-01         9.251613e-02         
9.300000e+01   8.833078e-01     6.512639e-01     6.021887e-01     3.174287e-01     9.482821e-01     5.000000e-01     1.021887e-01         9.271437e-02         
9.320000e+01   9.958945e-01     4.615771e-01     6.024296e-01     4.994958e-01     8.663163e-01     5.000000e-01     1.024296e-01         9.291261e-02         
9.340000e+01   1.068292e+00     2.531666e-01     6.026706e-01     6.616497e-01     7.498131e-01     5.000000e-01     1.026706e-01         9.311084e-02         
9.360000e+01   1.097559e+00     3.444491e-02     6.029116e-01     7.974256e-01     6.034173e-01     5.000000e-01     1.029116e-01         9.330906e-02         
9.380000e+01   1.082497e+00     -1.857559e-01    6.031528e-01     9.014107e-01     4.329651e-01     5.000000e-01     1.031528e-01         9.350728e-02         
9.400000e+01   1.023696e+00     -3.985402e-01    6.033941e-01     9.694594e-01     2.452520e-01     5.000000e-01     1.033941e-01         9.370548e-02         
9.420000e+01   9.235142e-01     -5.953087e-01    6.036354e-01     9.988588e-01     4.776143e-02     5.000000e-01     1.036354e-01         9.390368e-02         
9.440000e+01   7.859822e-01     -7.681053e-01    6.038769e-01     9.884368e-01     -1.516332e-01    5.000000e-01     1.038769e-01         9.410188e-02         
9.460000e+01   6.166415e-01     -9.099397e-01    6.041184e-01     9.386090e-01     -3.449827e-01    5.000000e-01     1.041184e-01         9.430006e-02         
9.480000e+01   4.223207e-01     -1.015069e+00    6.043601e-01     8.513619e-01     -5.245789e-01    5.000000e-01     1.043601e-01         9.449824e-02         
9.500000e+01   2.108605e-01     -1.079232e+00    6.046018e-01     7.301736e-01     -6.832617e-01    5.000000e-01     1.046018e-01         9.469641e-02         
9.520000e+01   -9.203120e-03    -1.099819e+00    6.048437e-01     5.798756e-01     -8.147051e-01    5.000000e-01     1.048437e-01         9.489457e-02         
9.540000e+01   -2.289829e-01    -1.075982e+00    6.050856e-01     4.064597e-01     -9.136687e-01    5.000000e-01     1.050856e-01         9.509273e-02         
9.560000e+01   -4.395997e-01    -1.008666e+00    6.053276e-01     2.168397e-01     -9.762072e-01    5.000000e-01     1.053276e-01         9.529088e-02         
9.580000e+01   -6.325410e-01    -9.005729e-01    6.055698e-01     1.857487e-02     -9.998275e-01    5.000000e-01     1.055698e-01         9.548902e-02         
9.600000e+01   -8.000047e-01    -7.560532e-01    6.058120e-01     -1.804304e-01    -9.835877e-01    5.000000e-01     1.058120e-01         9.568715e-02         
9.620000e+01   -9.352153e-01    -5.809312e-01    6.060543e-01     -3.722426e-01    -9.281355e-01    5.000000e-01     1.060543e-01         9.588528e-02         
9.640000e+01   -1.032697e+00    -3.822695e-01    6.062967e-01     -5.492146e-01    -8.356814e-01    5.000000e-01     1.062967e-01         9.608340e-02         
9.660000e+01   -1.088497e+00    -1.680847e-01    6.065393e-01     -7.042911e-01    -7.099113e-01    5.000000e-01     1.065393e-01         9.628151e-02         
9.680000e+01   -1.100344e+00    5.297644e-02     6.067819e-01     -8.312898e-01    -5.558393e-01    5.000000e-01     1.067819e-01         9.647961e-02         
9.700000e+01   -1.067742e+00    2.719857e-01     6.070246e-01     -9.251475e-01    -3.796077e-01    5.000000e-01     1.070246e-01         9.667770e-02         
9.720000e+01   -9.919900e-01    4.800944e-01     6.072674e-01     -9.821226e-01    -1.882424e-01    5.000000e-01     1.072674e-01         9.687579e-02         
9.740000e+01   -8.761313e-01    6.688905e-01     6.075103e-01     -9.999435e-01    1.062754e-02     5.000000e-01     1.075103e-01         9.707387e-02         
9.760000e+01   -7.248306e-01    8.307390e-01     6.077533e-01     -9.778999e-01    2.090738e-01     5.000000e-01     1.077533e-01         9.727194e-02         
9.780000e+01   -5.441862e-01    9.590903e-01     6.079964e-01     -9.168704e-01    3.991850e-01     5.000000e-01     1.079964e-01         9.747001e-02         
9.800000e+01   -3.414844e-01    1.048746e+00     6.082396e-01     -8.192882e-01    5.733819e-01     5.000000e-01     1.082396e-01         9.766806e-02         
9.820000e+01   -1.249055e-01    1.096068e+00     6.084829e-01     -6.890436e-01    7.247199e-01     5.000000e-01     1.084829e-01         9.786611e-02         
9.840000e+01   9.680611e-02     1.099127e+00     6.087263e-01     -5.313290e-01    8.471655e-01     5.000000e-01     1.087263e-01         9.806415e-02         
9.860000e+01   3.146955e-01     1.057784e+00     6.089698e-01     -3.524320e-01    9.358374e-01     5.000000e-01     1.089698e-01         9.826218e-02         
9.880000e+01   5.199583e-01     9.736889e-01     6.092134e-01     -1.594846e-01    9.872004e-01     5.000000e-01     1.092134e-01         9.846021e-02         
9.900000e+01   7.042969e-01     8.502235e-01     6.094571e-01     3.982088e-02     9.992068e-01     5.000000e-01     1.094571e-01         9.865823e-02         
9.920000e+01   8.602557e-01     6.923596e-01     6.097009e-01     2.375389e-01     9.713780e-01     5.000000e-01     1.097009e-01         9.885624e-02         
9.940000e+01   9.815225e-01     5.064613e-01     6.099447e-01     4.257869e-01     9.048235e-01     5.000000e-01     1.099447e-01         9.905424e-02         
9.960000e+01   1.063184e+00     3.000276e-01     6.101887e-01     5.970602e-01     8.021964e-01     5.000000e-01     1.101887e-01         9.925223e-02         
9.980000e+01   1.101926e+00     8.139016e-02     6.104328e-01     7.445306e-01     6.675884e-01     5.000000e-01     1.104328e-01         9.945022e-02         
1.000000e+02   1.096166e+00     -1.406229e-01    6.106770e-01     8.623189e-01     5.063656e-01     5.000000e-01     1.106770e-01         9.964820e-02         
